Indicator,Market,Destination,Units,period_date,value
Length of stay,China,Statewide,days,2014-06-01,5.64
Length of stay,Hong Kong,Statewide,days,2014-06-01,7.73
Length of stay,Korea,Statewide,days,2014-06-01,7.28
Length of stay,Singapore,Statewide,days,2014-06-01,10.94
Length of stay,Taiwan,Statewide,days,2014-06-01,8.33
Length of stay,Latin America,Statewide,days,2014-06-01,12.46
Length of stay,Argentina,Statewide,days,2014-06-01,16.19
Length of stay,Brazil,Statewide,days,2014-06-01,12.46
Length of stay,Mexico,Statewide,days,2014-06-01,10.91
Length of stay,Visitors by ship,Statewide,days,2014-06-01,1.52
PPPD,Total,Statewide,dollar,2014-06-01,192.19
PPPD,US Total,Statewide,dollar,2014-06-01,172.01
PPPD,Japan,Statewide,dollar,2014-06-01,281.93
PPPD,Canada,Statewide,dollar,2014-06-01,155.24
PPPD,Europe,Statewide,dollar,2014-06-01,181.47
PPPD,Oceania,Statewide,dollar,2014-06-01,239.48
PPPD,Other Asia,Statewide,dollar,2014-06-01,
PPPD,China,Statewide,dollar,2014-06-01,355.27
PPPD,Korea,Statewide,dollar,2014-06-01,284.79
PPPD,Latin America,Statewide,dollar,2014-06-01,
PPPD,Visitors by ship,Statewide,dollar,2014-06-01,73.53
PPPT,Total,Statewide,dollar,2014-06-01,1768.06
PPPT,US Total,Statewide,dollar,2014-06-01,1718.35
PPPT,Japan,Statewide,dollar,2014-06-01,1623.99
PPPT,Canada,Statewide,dollar,2014-06-01,1871.8
PPPT,Europe,Statewide,dollar,2014-06-01,2288.23
PPPT,Oceania,Statewide,dollar,2014-06-01,2230.22
PPPT,Other Asia,Statewide,dollar,2014-06-01,
PPPT,China,Statewide,dollar,2014-06-01,2004.76
PPPT,Korea,Statewide,dollar,2014-06-01,2074.52
PPPT,Latin America,Statewide,dollar,2014-06-01,
PPPT,Visitors by ship,Statewide,dollar,2014-06-01,111.83
Visitor arrivals,Total,Statewide,persons,2014-07-01,774483.0
Visitor arrivals,US Total,Statewide,persons,2014-07-01,501736.0
Visitor arrivals,US Total,Oahu,persons,2014-07-01,
Visitor arrivals,US Total,Kauai,persons,2014-07-01,
Visitor arrivals,US Total,Maui County,persons,2014-07-01,
Visitor arrivals,US Total,Maui Island,persons,2014-07-01,
Visitor arrivals,US Total,Molokai,persons,2014-07-01,
Visitor arrivals,US Total,Lanai,persons,2014-07-01,
Visitor arrivals,US Total,Hawaii Island,persons,2014-07-01,
Visitor arrivals,US Total,Hilo,persons,2014-07-01,
Visitor arrivals,US Total,Kona,persons,2014-07-01,
Visitor arrivals,Japan,Statewide,persons,2014-07-01,130685.0
Visitor arrivals,Japan,Oahu,persons,2014-07-01,
Visitor arrivals,Japan,Kauai,persons,2014-07-01,
Visitor arrivals,Japan,Maui County,persons,2014-07-01,
Visitor arrivals,Japan,Maui Island,persons,2014-07-01,
Visitor arrivals,Japan,Molokai,persons,2014-07-01,
Visitor arrivals,Japan,Lanai,persons,2014-07-01,
Visitor arrivals,Japan,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Japan,Hilo,persons,2014-07-01,
Visitor arrivals,Japan,Kona,persons,2014-07-01,
Visitor arrivals,Canada,Statewide,persons,2014-07-01,24500.0
Visitor arrivals,Canada,Oahu,persons,2014-07-01,
Visitor arrivals,Canada,Kauai,persons,2014-07-01,
Visitor arrivals,Canada,Maui County,persons,2014-07-01,
Visitor arrivals,Canada,Maui Island,persons,2014-07-01,
Visitor arrivals,Canada,Molokai,persons,2014-07-01,
Visitor arrivals,Canada,Lanai,persons,2014-07-01,
Visitor arrivals,Canada,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Canada,Hilo,persons,2014-07-01,
Visitor arrivals,Canada,Kona,persons,2014-07-01,
Visitor arrivals,Europe,Statewide,persons,2014-07-01,15053.0
Visitor arrivals,Europe,Oahu,persons,2014-07-01,
Visitor arrivals,Europe,Kauai,persons,2014-07-01,
Visitor arrivals,Europe,Maui County,persons,2014-07-01,
Visitor arrivals,Europe,Maui Island,persons,2014-07-01,
Visitor arrivals,Europe,Molokai,persons,2014-07-01,
Visitor arrivals,Europe,Lanai,persons,2014-07-01,
Visitor arrivals,Europe,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Europe,Hilo,persons,2014-07-01,
Visitor arrivals,Europe,Kona,persons,2014-07-01,
Visitor arrivals,United Kingdom,Statewide,persons,2014-07-01,4946.0
Visitor arrivals,France,Statewide,persons,2014-07-01,2617.0
Visitor arrivals,Germany,Statewide,persons,2014-07-01,3561.0
Visitor arrivals,Italy,Statewide,persons,2014-07-01,1374.0
Visitor arrivals,Switzerland,Statewide,persons,2014-07-01,2555.0
Visitor arrivals,Oceania,Statewide,persons,2014-07-01,34223.0
Visitor arrivals,Oceania,Oahu,persons,2014-07-01,
Visitor arrivals,Oceania,Kauai,persons,2014-07-01,
Visitor arrivals,Oceania,Maui County,persons,2014-07-01,
Visitor arrivals,Oceania,Maui Island,persons,2014-07-01,
Visitor arrivals,Oceania,Molokai,persons,2014-07-01,
Visitor arrivals,Oceania,Lanai,persons,2014-07-01,
Visitor arrivals,Oceania,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Oceania,Hilo,persons,2014-07-01,
Visitor arrivals,Oceania,Kona,persons,2014-07-01,
Visitor arrivals,Australia,Statewide,persons,2014-07-01,26478.0
Visitor arrivals,Australia,Oahu,persons,2014-07-01,
Visitor arrivals,Australia,Kauai,persons,2014-07-01,
Visitor arrivals,Australia,Maui County,persons,2014-07-01,
Visitor arrivals,Australia,Maui Island,persons,2014-07-01,
Visitor arrivals,Australia,Molokai,persons,2014-07-01,
Visitor arrivals,Australia,Lanai,persons,2014-07-01,
Visitor arrivals,Australia,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Australia,Hilo,persons,2014-07-01,
Visitor arrivals,Australia,Kona,persons,2014-07-01,
Visitor arrivals,New Zealand,Statewide,persons,2014-07-01,7745.0
Visitor arrivals,New Zealand,Oahu,persons,2014-07-01,
Visitor arrivals,New Zealand,Kauai,persons,2014-07-01,
Visitor arrivals,New Zealand,Maui County,persons,2014-07-01,
Visitor arrivals,New Zealand,Maui Island,persons,2014-07-01,
Visitor arrivals,New Zealand,Molokai,persons,2014-07-01,
Visitor arrivals,New Zealand,Lanai,persons,2014-07-01,
Visitor arrivals,New Zealand,Hawaii Island,persons,2014-07-01,
Visitor arrivals,New Zealand,Hilo,persons,2014-07-01,
Visitor arrivals,New Zealand,Kona,persons,2014-07-01,
Visitor arrivals,Other Asia,Statewide,persons,2014-07-01,34942.0
Visitor arrivals,Other Asia,Oahu,persons,2014-07-01,
Visitor arrivals,Other Asia,Kauai,persons,2014-07-01,
Visitor arrivals,Other Asia,Maui County,persons,2014-07-01,
Visitor arrivals,Other Asia,Maui Island,persons,2014-07-01,
Visitor arrivals,Other Asia,Molokai,persons,2014-07-01,
Visitor arrivals,Other Asia,Lanai,persons,2014-07-01,
Visitor arrivals,Other Asia,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Other Asia,Hilo,persons,2014-07-01,
Visitor arrivals,Other Asia,Kona,persons,2014-07-01,
Visitor arrivals,China,Statewide,persons,2014-07-01,17220.0
Visitor arrivals,China,Oahu,persons,2014-07-01,
Visitor arrivals,China,Kauai,persons,2014-07-01,
Visitor arrivals,China,Maui County,persons,2014-07-01,
Visitor arrivals,China,Maui Island,persons,2014-07-01,
Visitor arrivals,China,Molokai,persons,2014-07-01,
Visitor arrivals,China,Lanai,persons,2014-07-01,
Visitor arrivals,China,Hawaii Island,persons,2014-07-01,
Visitor arrivals,China,Hilo,persons,2014-07-01,
Visitor arrivals,China,Kona,persons,2014-07-01,
Visitor arrivals,Hong Kong,Statewide,persons,2014-07-01,692.0
Visitor arrivals,Korea,Statewide,persons,2014-07-01,14563.0
Visitor arrivals,Korea,Oahu,persons,2014-07-01,
Visitor arrivals,Korea,Kauai,persons,2014-07-01,
Visitor arrivals,Korea,Maui County,persons,2014-07-01,
Visitor arrivals,Korea,Maui Island,persons,2014-07-01,
Visitor arrivals,Korea,Molokai,persons,2014-07-01,
Visitor arrivals,Korea,Lanai,persons,2014-07-01,
Visitor arrivals,Korea,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Korea,Hilo,persons,2014-07-01,
Visitor arrivals,Korea,Kona,persons,2014-07-01,
Visitor arrivals,Singapore,Statewide,persons,2014-07-01,327.0
Visitor arrivals,Taiwan,Statewide,persons,2014-07-01,2140.0
Visitor arrivals,Taiwan,Oahu,persons,2014-07-01,
Visitor arrivals,Taiwan,Kauai,persons,2014-07-01,
Visitor arrivals,Taiwan,Maui County,persons,2014-07-01,
Visitor arrivals,Taiwan,Maui Island,persons,2014-07-01,
Visitor arrivals,Taiwan,Molokai,persons,2014-07-01,
Visitor arrivals,Taiwan,Lanai,persons,2014-07-01,
Visitor arrivals,Taiwan,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Taiwan,Hilo,persons,2014-07-01,
Visitor arrivals,Taiwan,Kona,persons,2014-07-01,
Visitor arrivals,Latin America,Statewide,persons,2014-07-01,3423.0
Visitor arrivals,Latin America,Oahu,persons,2014-07-01,
Visitor arrivals,Latin America,Kauai,persons,2014-07-01,
Visitor arrivals,Latin America,Maui County,persons,2014-07-01,
Visitor arrivals,Latin America,Maui Island,persons,2014-07-01,
Visitor arrivals,Latin America,Molokai,persons,2014-07-01,
Visitor arrivals,Latin America,Lanai,persons,2014-07-01,
Visitor arrivals,Latin America,Hawaii Island,persons,2014-07-01,
Visitor arrivals,Latin America,Hilo,persons,2014-07-01,
Visitor arrivals,Latin America,Kona,persons,2014-07-01,
Visitor arrivals,Argentina,Statewide,persons,2014-07-01,430.0
Visitor arrivals,Brazil,Statewide,persons,2014-07-01,1240.0
Visitor arrivals,Mexico,Statewide,persons,2014-07-01,1753.0
Visitor arrivals,Visitors by ship,Statewide,persons,2014-07-01,857.0
Visitor days,Total,Statewide,days,2014-07-01,7085722.0
Visitor days,US Total,Statewide,days,2014-07-01,4924102.0
Visitor days,Japan,Statewide,days,2014-07-01,764701.0
Visitor days,Canada,Statewide,days,2014-07-01,296227.0
Visitor days,Europe,Statewide,days,2014-07-01,190989.0
Visitor days,United Kingdom,Statewide,days,2014-07-01,53311.0
Visitor days,France,Statewide,days,2014-07-01,31934.0
Visitor days,Germany,Statewide,days,2014-07-01,50093.0
Visitor days,Italy,Statewide,days,2014-07-01,16892.0
Visitor days,Switzerland,Statewide,days,2014-07-01,38760.0
Visitor days,Oceania,Statewide,days,2014-07-01,309669.0
Visitor days,Australia,Statewide,days,2014-07-01,240893.0
Visitor days,New Zealand,Statewide,days,2014-07-01,68776.0
Visitor days,Other Asia,Statewide,days,2014-07-01,247352.0
Visitor days,China,Statewide,days,2014-07-01,110321.0
Visitor days,Hong Kong,Statewide,days,2014-07-01,6345.0
Visitor days,Korea,Statewide,days,2014-07-01,106323.0
Visitor days,Singapore,Statewide,days,2014-07-01,2642.0
Visitor days,Taiwan,Statewide,days,2014-07-01,21720.0
Visitor days,Latin America,Statewide,days,2014-07-01,35144.0
Visitor days,Argentina,Statewide,days,2014-07-01,4680.0
Visitor days,Brazil,Statewide,days,2014-07-01,12837.0
Visitor days,Mexico,Statewide,days,2014-07-01,17627.0
Visitor days,Visitors by ship,Statewide,days,2014-07-01,1106.0
Expenditure,Total,Statewide,$ mil,2014-07-01,1368.16
Expenditure,US Total,Statewide,$ mil,2014-07-01,847.58
Expenditure,Japan,Statewide,$ mil,2014-07-01,208.98
Expenditure,Canada,Statewide,$ mil,2014-07-01,45.7
Expenditure,Europe,Statewide,$ mil,2014-07-01,34.66
Expenditure,Oceania,Statewide,$ mil,2014-07-01,82.23
Expenditure,Other Asia,Statewide,$ mil,2014-07-01,
Expenditure,China,Statewide,$ mil,2014-07-01,42.94
Expenditure,Korea,Statewide,$ mil,2014-07-01,25.61
Expenditure,Latin America,Statewide,$ mil,2014-07-01,
Expenditure,Visitors by ship,Statewide,$ mil,2014-07-01,0.2
Daily census,Total,Statewide,persons,2014-07-01,228572.0
Daily census,US Total,Statewide,persons,2014-07-01,158842.0
Daily census,Japan,Statewide,persons,2014-07-01,24668.0
Daily census,Canada,Statewide,persons,2014-07-01,9556.0
Daily census,Europe,Statewide,persons,2014-07-01,6161.0
Daily census,United Kingdom,Statewide,persons,2014-07-01,1720.0
Daily census,France,Statewide,persons,2014-07-01,1030.0
Daily census,Germany,Statewide,persons,2014-07-01,1616.0
Daily census,Italy,Statewide,persons,2014-07-01,545.0
Daily census,Switzerland,Statewide,persons,2014-07-01,1250.0
Daily census,Oceania,Statewide,persons,2014-07-01,9989.0
Daily census,Australia,Statewide,persons,2014-07-01,7771.0
Daily census,New Zealand,Statewide,persons,2014-07-01,2219.0
Daily census,Other Asia,Statewide,persons,2014-07-01,7979.0
Daily census,China,Statewide,persons,2014-07-01,3559.0
Daily census,Hong Kong,Statewide,persons,2014-07-01,205.0
Daily census,Korea,Statewide,persons,2014-07-01,3430.0
Daily census,Singapore,Statewide,persons,2014-07-01,85.0
Daily census,Taiwan,Statewide,persons,2014-07-01,701.0
Daily census,Latin America,Statewide,persons,2014-07-01,1134.0
Daily census,Argentina,Statewide,persons,2014-07-01,151.0
Daily census,Brazil,Statewide,persons,2014-07-01,414.0
Daily census,Mexico,Statewide,persons,2014-07-01,569.0
Daily census,Visitors by ship,Statewide,persons,2014-07-01,36.0
Length of stay,Total,Statewide,days,2014-07-01,9.15
Length of stay,US Total,Statewide,days,2014-07-01,9.81
Length of stay,Japan,Statewide,days,2014-07-01,5.85
Length of stay,Canada,Statewide,days,2014-07-01,12.09
Length of stay,Europe,Statewide,days,2014-07-01,12.69
Length of stay,United Kingdom,Statewide,days,2014-07-01,10.78
Length of stay,France,Statewide,days,2014-07-01,12.2
Length of stay,Germany,Statewide,days,2014-07-01,14.07
Length of stay,Italy,Statewide,days,2014-07-01,12.3
Length of stay,Switzerland,Statewide,days,2014-07-01,15.17
Length of stay,Oceania,Statewide,days,2014-07-01,9.05
Length of stay,Australia,Statewide,days,2014-07-01,9.1
Length of stay,New Zealand,Statewide,days,2014-07-01,8.88
Length of stay,Other Asia,Statewide,days,2014-07-01,7.08
Length of stay,China,Statewide,days,2014-07-01,6.41
Length of stay,Hong Kong,Statewide,days,2014-07-01,9.17
Length of stay,Korea,Statewide,days,2014-07-01,7.3
Length of stay,Singapore,Statewide,days,2014-07-01,8.08
Length of stay,Taiwan,Statewide,days,2014-07-01,10.15
Length of stay,Latin America,Statewide,days,2014-07-01,10.27
Length of stay,Argentina,Statewide,days,2014-07-01,10.88
Length of stay,Brazil,Statewide,days,2014-07-01,10.35
Length of stay,Mexico,Statewide,days,2014-07-01,10.06
Length of stay,Visitors by ship,Statewide,days,2014-07-01,1.29
PPPD,Total,Statewide,dollar,2014-07-01,193.09
PPPD,US Total,Statewide,dollar,2014-07-01,172.13
PPPD,Japan,Statewide,dollar,2014-07-01,273.29
PPPD,Canada,Statewide,dollar,2014-07-01,154.29
PPPD,Europe,Statewide,dollar,2014-07-01,181.47
PPPD,Oceania,Statewide,dollar,2014-07-01,265.55
PPPD,Other Asia,Statewide,dollar,2014-07-01,
PPPD,China,Statewide,dollar,2014-07-01,389.19
PPPD,Korea,Statewide,dollar,2014-07-01,240.87
PPPD,Latin America,Statewide,dollar,2014-07-01,
PPPD,Visitors by ship,Statewide,dollar,2014-07-01,177.52
PPPT,Total,Statewide,dollar,2014-07-01,1766.54
PPPT,US Total,Statewide,dollar,2014-07-01,1689.3
PPPT,Japan,Statewide,dollar,2014-07-01,1599.15
PPPT,Canada,Statewide,dollar,2014-07-01,1865.45
PPPT,Europe,Statewide,dollar,2014-07-01,2302.44
PPPT,Oceania,Statewide,dollar,2014-07-01,2402.82
PPPT,Other Asia,Statewide,dollar,2014-07-01,
PPPT,China,Statewide,dollar,2014-07-01,2493.41
PPPT,Korea,Statewide,dollar,2014-07-01,1758.58
PPPT,Latin America,Statewide,dollar,2014-07-01,
PPPT,Visitors by ship,Statewide,dollar,2014-07-01,229.0
Visitor arrivals,Total,Statewide,persons,2014-08-01,735758.0
Visitor arrivals,US Total,Statewide,persons,2014-08-01,442154.0
Visitor arrivals,US Total,Oahu,persons,2014-08-01,
Visitor arrivals,US Total,Kauai,persons,2014-08-01,
Visitor arrivals,US Total,Maui County,persons,2014-08-01,
Visitor arrivals,US Total,Maui Island,persons,2014-08-01,
Visitor arrivals,US Total,Molokai,persons,2014-08-01,
Visitor arrivals,US Total,Lanai,persons,2014-08-01,
Visitor arrivals,US Total,Hawaii Island,persons,2014-08-01,
Visitor arrivals,US Total,Hilo,persons,2014-08-01,
Visitor arrivals,US Total,Kona,persons,2014-08-01,
Visitor arrivals,Japan,Statewide,persons,2014-08-01,156692.0
Visitor arrivals,Japan,Oahu,persons,2014-08-01,
Visitor arrivals,Japan,Kauai,persons,2014-08-01,
Visitor arrivals,Japan,Maui County,persons,2014-08-01,
Visitor arrivals,Japan,Maui Island,persons,2014-08-01,
Visitor arrivals,Japan,Molokai,persons,2014-08-01,
Visitor arrivals,Japan,Lanai,persons,2014-08-01,
Visitor arrivals,Japan,Hawaii Island,persons,2014-08-01,
Visitor arrivals,Japan,Hilo,persons,2014-08-01,
Visitor arrivals,Japan,Kona,persons,2014-08-01,
Visitor arrivals,Canada,Statewide,persons,2014-08-01,25783.0
Visitor arrivals,Canada,Oahu,persons,2014-08-01,
Visitor arrivals,Canada,Kauai,persons,2014-08-01,
Visitor arrivals,Canada,Maui County,persons,2014-08-01,
Visitor arrivals,Canada,Maui Island,persons,2014-08-01,
Visitor arrivals,Canada,Molokai,persons,2014-08-01,
Visitor arrivals,Canada,Lanai,persons,2014-08-01,
Visitor arrivals,Canada,Hawaii Island,persons,2014-08-01,
Visitor arrivals,Canada,Hilo,persons,2014-08-01,
Visitor arrivals,Canada,Kona,persons,2014-08-01,
Visitor arrivals,Europe,Statewide,persons,2014-08-01,18518.0
Visitor arrivals,Europe,Oahu,persons,2014-08-01,
Visitor arrivals,Europe,Kauai,persons,2014-08-01,
Visitor arrivals,Europe,Maui County,persons,2014-08-01,
Visitor arrivals,Europe,Maui Island,persons,2014-08-01,
Visitor arrivals,Europe,Molokai,persons,2014-08-01,
Visitor arrivals,Europe,Lanai,persons,2014-08-01,
Visitor arrivals,Europe,Hawaii Island,persons,2014-08-01,
Visitor arrivals,Europe,Hilo,persons,2014-08-01,
Visitor arrivals,Europe,Kona,persons,2014-08-01,
Visitor arrivals,United Kingdom,Statewide,persons,2014-08-01,5476.0
Visitor arrivals,France,Statewide,persons,2014-08-01,3109.0
Visitor arrivals,Germany,Statewide,persons,2014-08-01,5358.0
Visitor arrivals,Italy,Statewide,persons,2014-08-01,3347.0
Visitor arrivals,Switzerland,Statewide,persons,2014-08-01,1228.0
Visitor arrivals,Oceania,Statewide,persons,2014-08-01,34114.0
Visitor arrivals,Oceania,Oahu,persons,2014-08-01,
Visitor arrivals,Oceania,Kauai,persons,2014-08-01,
Visitor arrivals,Oceania,Maui County,persons,2014-08-01,
Visitor arrivals,Oceania,Maui Island,persons,2014-08-01,
Visitor arrivals,Oceania,Molokai,persons,2014-08-01,
Visitor arrivals,Oceania,Lanai,persons,2014-08-01,
Visitor arrivals,Oceania,Hawaii Island,persons,2014-08-01,
Visitor arrivals,Oceania,Hilo,persons,2014-08-01,
Visitor arrivals,Oceania,Kona,persons,2014-08-01,
Visitor arrivals,Australia,Statewide,persons,2014-08-01,26806.0
Visitor arrivals,Australia,Oahu,persons,2014-08-01,
Visitor arrivals,Australia,Kauai,persons,2014-08-01,
Visitor arrivals,Australia,Maui County,persons,2014-08-01,
Visitor arrivals,Australia,Maui Island,persons,2014-08-01,
Visitor arrivals,Australia,Molokai,persons,2014-08-01,
Visitor arrivals,Australia,Lanai,persons,2014-08-01,
Visitor arrivals,Australia,Hawaii Island,persons,2014-08-01,
Visitor arrivals,Australia,Hilo,persons,2014-08-01,
Visitor arrivals,Australia,Kona,persons,2014-08-01,
Visitor arrivals,New Zealand,Statewide,persons,2014-08-01,7308.0
Visitor arrivals,New Zealand,Oahu,persons,2014-08-01,
Visitor arrivals,New Zealand,Kauai,persons,2014-08-01,
Visitor arrivals,New Zealand,Maui County,persons,2014-08-01,
Visitor arrivals,New Zealand,Maui Island,persons,2014-08-01,
Visitor arrivals,New Zealand,Molokai,persons,2014-08-01,
Visitor arrivals,New Zealand,Lanai,persons,2014-08-01,
Visitor arrivals,New Zealand,Hawaii Island,persons,2014-08-01,
Visitor arrivals,New Zealand,Hilo,persons,2014-08-01,
Visitor arrivals,New Zealand,Kona,persons,2014-08-01,
Visitor arrivals,Other Asia,Statewide,persons,2014-08-01,31298.0
Visitor arrivals,Other Asia,Oahu,persons,2014-08-01,
Visitor arrivals,Other Asia,Kauai,persons,2014-08-01,
Visitor arrivals,Other Asia,Maui County,persons,2014-08-01,
Visitor arrivals,Other Asia,Maui Island,persons,2014-08-01,
Visitor arrivals,Other Asia,Molokai,persons,2014-08-01,
Visitor arrivals,Other Asia,Lanai,persons,2014-08-01,
Visitor arrivals,Other Asia,Hawaii Island,persons,2014-08-01,
Visitor arrivals,Other Asia,Hilo,persons,2014-08-01,
Visitor arrivals,Other Asia,Kona,persons,2014-08-01,
Visitor arrivals,China,Statewide,persons,2014-08-01,15441.0
Visitor arrivals,China,Oahu,persons,2014-08-01,
Visitor arrivals,China,Kauai,persons,2014-08-01,
Visitor arrivals,China,Maui County,persons,2014-08-01,
